name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
jorgepoltro poltronieri,1,4,"por ser una línea low cost, anda bien. si sos alto viajas apretado. la atención  del personal es buena. los afecta  mucho las medidas de fuerza de intercargo. hay retrasos, demoras y cancelaciones  a menudo. y no se hacen cargo. te dejan en ezeiza cuando tu pasaje dice aeroparque.. y arreglate como puedas.",406,506,1,206.33,0.40010471407240783,es,"Being a low cost line, it's fine.If you are high travel tight.The attention of the staff is good.They are greatly affecting intercargo force measures.There are delays, delays and cancellations often.And they don't take over.They leave you in Ezeiza when your passage says Aeroparque .. and fix yourself as you can."
jorgesramirez,0,4,"si adonde piensa ir llega, no dude en volar con flybondi. cuando compré los pasajes realmente el determinante, no sin algún miedo, fue el precio. debo confesar que ya en el mostrador la atención fue excelente, gente joven predispuesta, muy educada y tratando de agilizar el trámite sin presionar.
tanto de ida como de vuelta la atención del personal de abordo fue de primera; corteses, educados, siempre empatizando con el pasajero. el vuelo era ezeiza - ushuaia- ezeiza; luego cambiaron el regreso a aeroparque y yo había dejado mi auto en ezeiza. ahí también flybondi estuvo presente poniendo el traslado a nuestra disposición sin costo adicional.
varias “grandes” compañías aéreas deberían aprender. bravo flybondi👏👏 sin duda mi próximo viaje serán mi primera opción. muchas gracias!!!!!",0,0,0,0.0,0.0,es,"If where you think comes, do not hesitate to fly with Flybondi.When I really bought the determinant, not without any fear, it was the price.I must confess that at the counter was excellent, young people predisposed, very educated and trying to speed up the process without pressing.
both of the first leg and back the attention of the aboard personnel was first;Cortesses, educated, always empathizing with the passenger.The flight was Ezeiza - Ushuaia- Ezeiza;Then they changed the return to Aeroparque and I had left my car in Ezeiza.There also Flybondi was present by putting the transfer at our disposal at no additional cost.
Several ""big"" airlines should learn.Bravo Flybondi👏👏 Without a doubt my next trip will be my first option.thank you so much!!!!!"
jorgito,0,1,estan en ruinas. la verdad un desastre flybondi estan a punto de kebrar ya ke de los 15 aviones ke tenian operan solo 9 por garcas.asi ke todas las rutas las cubren con 9 aviones?? san pablo usuhaia etc etc jajaimpresentables,1,0,0,0.5,0.0009695747445170547,es,They are in ruins.The truth is a Flybondi disaster they are about to kebrar already of the 15 planes that had only 9 by garcas.asi that all the routes cover them with 9 airplanes ???San Pablo Usuhaia etc etc haha ​​impresentable
jose angel o,0,4,"""económico y efectivo"". tomanos en familia un vuelo de rosario a tucumán con regreso a la semana y fue toda una sorpresa. económicamente es inigualable, más barato que ir en micro. pero además cumplió con horarios y la preposiciones de personal en aeropuerto y en vuelo fue magnifica. la clave es hacer todo por la página web y así evitar extras. el check in se hace 48 horas antes con un mail que te envian (en el aeropuerto te cobran 300 pesos), hay que evitar pasarse del peso de la valija contratada (200 pesos x kilo de sobrepeso) caso contrario comprar un exceso de 5 kilos en la web. elegir asiento cuesta 300 pesos más pero en vuelos cortos no es indispensable salvo con chicos. se puede llever sin costo bolso de mano. tienen un servicio de gaseosas, café y snacks a precios accesibles. una ventaja es que el check in se hace muy rápido ya que la mayoría lo hizo en la web (no hace falta imprimirlo sólo la imagen en el celu alcanza). y tanto en la ida como en el regreso no hubo ningún tipo de problemas, incluso la ida a tucumán salió antes del horario porque estábamos todos listos media hora antes. muy recomendable.",0,0,0,0.0,0.0,es,"""Economic and effective"".Tomos as a family a flight from Rosario to Tucumán with return a week and it was a surprise.Economically it is unmatched, cheaper than going in micro.But it also complied with schedules and the prepositions of personnel in airport and in flight it was magnificent.The key is to do everything for the website and thus avoid extras.Check in is done 48 hours before with an email that they send you (at the airport they charge you 300 pesos), you have to avoid passing the weight of the contracted suitcases (200 pesos x kilo of overweight) otherwise buy an excess of 5 kilosOn the web.Choosing seat costs 300 more pesos but in short flights it is not indispensable except with boys.You can take no hand bag.They have a soda, coffee and snack service at affordable prices.An advantage is that check in is done very fast since most did it on the web (it is not necessary to print only the image in the cell reaches).And both in the first leg and in the return there were no problems, even the first leg to Tucumán left before the schedule because we were all ready half an hour before.highly recommended."
jose avzarradel,0,1,pesimo servicio no viajo nunca mas con ellos,44,32,1,22.66,0.04394112742151292,es,PESIMO SERVICE I never travel with them
jose c,0,1,"sem assistência. por atraso no barco que me levava a buenos aires perdi meu voo para mendoza 
infelizmente o pessoal de atendimento do aeroporto disse que eu teria que resolver, (pasmem!) por telefone e que eles lá não poderiam fazer nada. tentei por diversas vezes o contato por telefone e não tive sucesso. passei um e-mail e a resposta só me veio horas mais tarde quando já havia comprado um novo bilhete, pois tinha que estar em mendoza naquele mesmo dia e caso não fosse ágil em comprar nova passagem eu não conseguiria. no e-mail me ofereceram a remarcação do horário, porém como a resposta veio muito tarde, essa opção não me servia mais. mesmo explicando a minha situação foram totalmente inflexíveis em oferecer uma outra opção que fosse plausível para mim, visto que não teria como viajar duas vezes para o mesmo lugar em um prazo tão curto. resumindo, a empresa é uma ótima vendedora, porém não te presta nenhuma assistência pós venda caso tenha algum problema. não há nenhum atendimento no aeroporto, somente por telefone ou e-mail. ou seja, coisa da década passada.
se quiserem arriscar devido ao preço que é menor fique por conta e risco. pois caso tenham algum problema, fiquem sabendo que ficaram na mão. é o barato que sai caro.
conselho se fosse bom a gente vendia e não dava, mas vou deixar o meu aqui: fujam dessa empresa!",0,0,0,0.0,0.0,pt,"without assistance.by delay in the boat that took me to Buenos Aires I lost my flight to Mendoza
Unfortunately the airport service staff said I would have to solve, (amazing!) By phone and that they could do nothing there.I tried several times the contact by phone and was unsuccessful.I passed an email and the answer only came to me hours later when I had already bought a new ticket, because I had to be in Mendoza that same day and if it was not agile to buy a new ticket I would not succeed.In the email I was offered the reschedule of the time, but as the answer came too late, this option no longer served me.Even explaining my situation were totally adamant to offer another option that was plausible to me, as I could not travel twice for the same place in such a short term.In short, the company is a great saleswoman, but does not provide you with any post sales assistance if you have a problem.There is no service at the airport, only by phone or email.That is, something from the past decade.
If you want to risk due to the price that is lower is at your risk and risk.Because if you have a problem, you know they were in hand.It is the cheap one that comes out expensive.
Advice if it was good we sold and it wouldn't give it, but I'll leave mine here: get away with this company!"
jose luis aquino,5,5,"tuve mí primer vuelo con flybondi, y me hicieron sentir como si siempre hubiera volado con ellos!
la calidez del personal desde quien te recibe la maleta hasta el comandante de abordo y por supuesto la tripulación! hizo que fuera una experiencia muy hermosa y además, elija para volar de ahora en más!
ahh y hacerte socio del club , podrás obtener importantes beneficios
adelante fly",174,187,1,89.935,0.17439740929628264,es,"I had my first flight with Flybondi, and they made me feel as if I had always flown with them!
The warmth of the personnel from whoever receives your suitcase to the boarding commander and of course the crew!He made it a very beautiful experience and also choose to fly from now on!
ahh and getting part of the club, you can get important benefits
forward Fly"
jose luis matzner,0,4,"el vuelo. muy bien. muy tranquilo. la empresa presta un excelente servicio. se dio en este vuelo, el cambio de aeropuerto sobre la fecha. con los consiguientes trastornos. fuera de eso. todo ok",84,590,1,45.45,0.08813434427660027,es,"The flight.very good.Very quiet.The company provides excellent service.It was given on this flight, the change of airport on the date.With the consequent disorders.out of that.All ok"
jose m,0,1,"horribles. la peor cia aérea. es un desastre, irresponsables, impuntuales, naciente responde, mal educados. se merece que nadie viaje por este intentando cia",0,0,0,0.0,0.0,es,"horribleThe worst aerial cia.It is a disaster, irresponsible, unpunctual, nascent responds, poorly educated.He deserves that no one travels through this trying cia"
jose manuel r,0,1,"son de terror. llegué al aeroparque 1 hora y cuarto antes del vuelo, despache mi valija y al ir a la zona de control de equipaje había una fila interminable. cuando estaba cerca de la entrada a los scanner recibo un llamado preguntándome dónde estaba. le explicó la situación por la cual estaba demorado y que me esperarán... me dice que pase directamente, ante esto paso raudamente salteando como pude toda la fila para pasar por los scanner y llegar a la puerta 3. cuando llegó corriendo dicen que el vuelo estaba cerrado, serían las 11.30 hs y el vuelo salía a las 11.45hs, por lo tanto no pude viajar y tuve que sacar un nuevo por aerolíneas argentinas. 
es indignante que nadie de la empresa se acercase a facilitar mi llegada a la zona de embarque sabiendo de la demora extraordinaria que había en ese momento y que sabiendo mi presencia en el aeroparque no me hayan esperado",0,0,0,0.0,0.0,es,"They are horror.I arrived at Airparque 1 hour and fourth before the flight, discard my suitcase and when going to the luggage control zone there was an endless row.When I was close to the entrance to the Scanner I received a call asking me where I was.He explained the situation for which I was delayed and that they will wait for me ... he tells me that he passes directly, before this he struggled as I could as I could go through the scanner and reach the door 3. When he arrived running they say they say that theFlight was closed, it would be 11.30 am and the flight left at 11.45hs, therefore I could not travel and I had to get a new one by Argentine airlines.
It is outrageous that no one from the company approached to facilitate my arrival in the shipping area knowing about the extraordinary delay that was at that time and that knowing my presence in the Aeroparque have not waited for me"
jose maria a,0,2,"caro por el servicio. todo mal, cambiaron el horario 3 veces, original 7.45 termine volando 23 pm y salió atrasado, el aviso muy viejo y sucio",0,0,0,0.0,0.0,es,"Caro for the service.All evil, they changed the schedule 3 times, original 7.45 ended up 23 pm and was late, the very old and dirty warning"
jose maria carranza,0,1,"cancelaron mi vuelo y jamas me reembolsaron. me cancelaron un vuelo por ""razones operativas"", pasaron 2 meses y no me devolvieron el dinero. nadie te atiende nunca si llamas por telefono, por mail te envian solo respuestas automaticas, en resumen, no hay forma de reclamarle a esta empresa. la atencion al cliente no existe y son unos estafadores.",2,0,0,1.0,0.0019391494890341095,es,"They canceled my flight and never reimbursed.They canceled a flight for ""operational reasons"", 2 months passed and they did not return my money.No one ever attends you if you call by phone, by mail they send you only automatic responses, in short, there is no way to claim this company.Customer service does not exist and are scammers."
jose mauvecin,0,1,"horribles es la peor cía aérea. horribles es la peor cía aérea, impuntuales, cancelan vuelos, nadie te atiende lo peor del mundo",1,0,0,0.5,0.0009695747445170547,es,"Horrible is the worst aerial cia.Horrible is the worst aerial, unpuncture, cancel"
josefina m,0,1,"experiencia horrible.. malísima experiencia, poca comodidad, nos reprogramaron el vuelo una vez y a la segunda no nos avisaron.",0,0,0,0.0,0.0,es,"Horrible experience .. very bad experience, little comfort, they reprogrammed the flight once and the second did not warn us."
joserisso,0,1,"eviten esta ""aerolinea"". la peor experiencia que he tenido con una aerolínea.
no solo cancelaron el vuelo sin un motivo claro, luego de haber hecho el checkin, sino que las opciones de reprogramación eran inviables, y aun no consigo la devolución del importe que pague
si no es una estafa, es extremadamente parecido.",0,0,0,0.0,0.0,es,"Avoid this ""airline"".The worst experience I have had with an airline.
They not only canceled the flight without a clear motive, after having made the checkin, but the reprogramming options were unfeasible, and I still do not return to the amount they pay
If it is not a scam, it is extremely similar."
josue abrego,0,5,"viaje a calafate desde eze, con flybondi el vuelo tuvo un cambio de hora pero me avisaron con anticipación. el vuelo salió puntual y su staff en aeropuerto y cabina de vuelo fueron 10/10",45,290,1,24.45,0.04741220500688397,es,"Trip to Calafate from Eze, with Flybondi the flight had an hour change but they told me in advance.The flight left timely and its staff in airport and flight cabin were 10/10"
josé,0,1,"lo barato sale muy caro. es la primera y última vez que viajo con esta aerolínea. ya he tenido la oportunidad de viajar con otras aerolíneas low cost, pero es la primera vez que lo hago con flybondi. encontré unos pasajes muy baratos en mayo de 2019, los compré el 14 de mayo de 2019, tres pasajes ida y vuelta de córdoba a puerto iguazú para los días 10 al 15 de noviembre de 2019. llegábamos a las 11 de la mañana al aeropuerto de puerto y nos íbamos a las 12:15 del mediodía. reservé y pagué auto en el aeropuerto de puerto y hotel en foz de iguazú en brasil. dos semanas antes de la salida nos reprograman los vuelos para llegar a las 19:20 a puerto y volver a las 15:05. tuve que avisar a la rentadora avis y al hotel, y cambiar mis planes porque en foz cierra todo temprano, por lo que el domingo ya no podíamos hacer nada. esto no me lo notificaron, una amiga me avisó que le habían reprogramado a ella, así que revisé en la web y me informaban esto. no reclamé. unos días después casi una semana antes, la misma amiga me avisa que le movieron los vuelos, me fijo y también, ahora nos hacían volver un día antes, el 14. hablé con el hotel y me dijeron que no era posible modificar la reserva, no me iban a devolver la noche abonada que no iba a estar. reclamé con flybondi y me dijeron que viajaba el 14, o reprogramaba para volver el 17 y tener que pagar dos noche más de hotel (una semana antes) o que me devolvían el dinero y buscará otros boletos por mis medios. compré en mayo en una promoción, imposible encontrar un vuelo una semana antes al mismo precio. les pedí que me re-ubicaran en un vuelo de otra aerolínea y se negaron, les pedí que me reubicaran en un vuelo de la misma empresa haciendo conexión en el palomar, que era posible según skyscanner con un tiempo de conexión de 5 horas, también se negaron. los denuncié a la anac (porque defensa de consumidor no se responsabiliza de vuelos), y me dijeron que flybondi actuaba correctamente que si quería indeminación inicie un juicio por mi cuenta con sus correspondientes tiempos de años en litigios, y costos de abogados. terminé aceptando que iba a perder la noche de hotel abonada. los cambios finalmente me los notificaron 2 días antes del vuelo, sino no me hubiese informado mi amiga, me enteraba 2 días antes recién. el día del viaje el vuelo salió 2 horas y media más tarde de lo programado, nos tuvieron 1 hora en fila para el embarque y ahí recién informaron que estaba demorado. jamás en ningún momento pidieron disculpas, la palabra ""perdón"" jamás salió de su boca. finalmente llegamos a puerto pasadas las 21. la oficina de avis ya estaba cerrando solo nos estaban esperando a nosotros. no hubo ningún pedido de disculpas ni nada. la anterior vez que viajé a puerto estuve en una situación similar de 2 horas de demora con la aerolínea latam, nos reubicaron en un vuelo de aerolíneas argentinas, nos dieron un voucher para comer gratis en el restaurante del aeropuerto y lo más importante, nos pidieron perdón, y se encargaron de todo. como para notar la diferencia del trato. finalmente al regreso, agregué equipaje de 12 kg, e hice el web check in. luego la noche anterior notamos que una de las valijas se pasaba, quise agregar los 5 kg de exceso de equipaje que cuesta $ 265 pesos en la web (5 kg adicionales), no me lo permitió porque ya hice check in, llamé a anular el check in y me dijeron que no era posible. esto era 12 horas antes del vuelo, el web check in cierra 4 horas antes. me dijeron que tenía que pagar el exceso en el aeropuerto. en el aeropuerto nos pesaron hasta las mochilas, cosa que no hicieron en córdoba y jamás en mi vida en ninguna aerolínea de las que he volado ni siquiera low-cost pesaron los artículos personales, solo valija de mano y bodega. finalmente nos hicieron pagar 4 kg de exceso de equipaje (aunque eran 3 kg y algo), un total de $ 1.200 pesos ($ 300 pesos por kg, frente a los $ 265 por 5 kg que quise pagar 12 horas antes). reclamé con el empleado de despacho de equipaje sobre la noche de hotel, y la demora en la ida, nos maltrató y me dijo que no era su culpa que reclamé con la empresa, cosa que ya había hecho y recibí un mensaje igual de grosero. así que por todo esto, es la primera y última vez que viajo con esta aerolínea, no son serios, no son amables, no son responsables. lo barato nos salió muy caro con esta aerolínea. nunca jamás.",0,0,0,0.0,0.0,es,"The cheap is very expensive.It is the first and last time I travel with this airline.I have already had the opportunity to travel with other low cost airlines, but it is the first time I do it with Flybondi.I found very cheap passages in May 2019, I bought them on May 14, 2019, three round trip tickets to Puerto Iguazú on November 10 to 15, 2019. We arrived at 11 in the morning at the airport ofport and we were going at 12:15 noon.I reserved and paid car at the port and hotel airport in Foz in Iguazú in Brazil.Two weeks before the departure, the flights reprogram us to arrive at 19:20 to port and return to 15:05.I had to warn the Avis and the hotel, and change my plans because in Foz everything closes early, so on Sunday we could no longer do anything.They did not notify me, a friend told me that they had reprogrammed her, so I checked on the web and informed me this.I did not claim.A few days later almost a week before, the same friend warns me that the flights moved her, I noticed and also, now they made us return a day before, I talked to the hotel and told me that it was not possible to modify the reservation,They were not going to return the paid night that I was not going to be.I claimed with Flybondi and they told me that I was traveling on 14, or rescheduled to return 17 and have to pay two more hotel night (a week before) or that they returned my money and look for other tickets by my media.I bought in May in a promotion, impossible to find a flight a week before at the same price.I asked them to re-go on a flight from another airline and refused, I asked them to relocate to me on a flight of the same company making connection in the palomar, which was possible according to Skyscanner with a 5-hour connection time, alsoThey refused.I denounced them to the ANAC (because consumer defense is not responsible for flights), and they told me that Flybondi acted correctly that if he wanted indemination, he began a trial on my own with his corresponding times of years in litigation, and lawyers' costs.I ended up accepting that I was going to lose the hotel night.The changes finally notified me 2 days before the flight, but I would not have informed my friend, I learned 2 days before.On the day of the trip the flight left 2 and a half hours later than the scheduled, they had 1 hour in a row for shipping and there they just reported that it was delayed.They never apologized at any time, the word ""forgiveness"" never came out of his mouth.Finally we arrived in Puerto past 21. The Avis office was already closing were only waiting for us.There was no order for apologies or anything.The previous time I traveled to Puerto I was in a similar situation of 2 hours of delay with the Latam airline, they relocated us on a flight of Argentine airlines, they gave us a voucher to eat for free at the airport restaurant and most importantly, they asked ussorry, and took care of everything.as to notice the difference in treatment.Finally, I added 12 kg luggage, and made the Check in.Then the previous night we noticed that one of the suitcases passed, I wanted to add the 5 kg of excess luggage that costs $ 265 pesos on the web (additional 5 kg), it did not allow me because I already did check in, I called to annul theCheck in and they told me it was not possible.This was 12 hours before the flight, the Check in closes 4 hours before.They told me that I had to pay the excess at the airport.At the airport we were weighed to the backpacks, which they did not do in Córdoba and never in my life in any airline that I have flown or even Low-Cost weighed personal items, only hand suitcase and warehouse.Finally they made us pay 4 kg of excess luggage (although there were 3 kg and something), a total of $ 1,200 pesos ($ 300 pesos per kg, compared to $ 265 for 5 kg that I wanted to pay 12 hours before).I claimed with the luggage office employee about hotel night, and the delay in the first leg, mistreated us and told me that it was not his fault that I claimed with the company, which I had already done and received an equally rude message.So for all this, it is the first and last time I travel with this airline, they are not serious, they are not friendly, they are not responsible.The cheap was very expensive with this airline.Never"
josé antonio rubio,0,5,"en mi ultimo viaje a bs.as. ida y vuelta he tenido una hermosa experiencia con vuelos impecables, atencion abordo, embarques y arribos excelentes, detacando la calidez del personal en todas las areas, y la puntualidad de los vuelos.",0,0,0,0.0,0.0,es,"On my last trip to Bs.As.Round trip I have had a beautiful experience with impeccable flights, aboard attention, shipments and excellent arrivals, affecting the warmth of the staff in all areas, and the punctuality of the flights."
josé manuel lugones,2,1,"es la primera y última vez que viajo con esta aerolínea. ya he tenido la oportunidad de viajar con otras aerolíneas low cost, pero es la primera vez que lo hago con flybondi. encontré unos pasajes muy baratos en mayo de 2019, los compré el 14 de mayo de 2019, tres pasajes ida y vuelta de córdoba a puerto iguazú para los días 10 al 15 de noviembre de 2019. llegábamos a las 11 de la mañana al aeropuerto de puerto y nos íbamos a las 12:15 del mediodía. reservé y pagué auto en el aeropuerto de puerto y hotel en foz de iguazú en brasil. dos semanas antes de la salida nos reprograman los vuelos para llegar a las 19:20 a puerto y volver a las 15:05. tuve que avisar a la rentadora avis y al hotel, y cambiar mis planes porque en foz cierra todo temprano, por lo que el domingo ya no podíamos hacer nada. esto no me lo notificaron, una amiga me avisó que le habían reprogramado a ella, así que revisé en la web y me informaban esto. no reclamé. unos días después casi una semana antes, la misma amiga me avisa que le movieron los vuelos, me fijo y también, ahora nos hacían volver un día antes, el 14. hablé con el hotel y me dijeron que no era posible modificar la reserva, no me iban a devolver la noche abonada que no iba a estar. reclamé con flybondi y me dijeron que viajaba el 14, o reprogramaba para volver el 17 y tener que pagar dos noche más de hotel (una semana antes) o que me devolvían el dinero y buscará otros boletos por mis medios. compré en mayo en una promoción, imposible encontrar un vuelo una semana antes al mismo precio. les pedí que me re-ubicaran en un vuelo de otra aerolínea y se negaron, les pedí que me reubicaran en un vuelo de la misma empresa haciendo conexión en el palomar, que era posible según skyscanner con un tiempo de conexión de 5 horas, también se negaron. terminé aceptando que iba a perder la noche de hotel abonada. los cambios finalmente me los notificaron 2 días antes del vuelo, sino no me hubiese informado mi amiga, me enteraba 2 días antes recién. el día del viaje el vuelo salió 2 horas y media más tarde de lo programado, nos tuvieron 1 hora en fila para el embarque y ahí recién informaron que estaba demorado. jamás en ningún momento pidieron disculpas, la palabra ""perdón"" jamás salió de su boca. finalmente llegamos a puerto pasadas las 21. la oficina de avis ya estaba cerrando solo nos estaban esperando a nosotros. no hubo ningún pedido de disculpas ni nada. la anterior vez que viajé a puerto estuve en una situación similar de 2 horas de demora con la aerolínea latam, nos reubicaron en un vuelo de aerolíneas argentinas, nos dieron un voucher para comer gratis en el restaurante del aeropuerto y lo más importante, nos pidieron perdón, y se encargaron de todo. como para notar la diferencia del trato. finalmente al regreso, agregué equipaje de 12 kg, e hice el web check in. luego la noche anterior notamos que una de las valijas se pasaba, quise agregar los 5 kg de exceso de equipaje que cuesta $ 265 pesos en la web (5 kg adicionales), no me lo permitió porque ya hice check in, llamé a anular el check in y me dijeron que no era posible. esto era 12 horas antes del vuelo, el web check in cierra 4 horas antes. me dijeron que tenía que pagar el exceso en el aeropuerto. en el aeropuerto nos pesaron hasta las mochilas, cosa que no hicieron en córdoba y jamás en mi vida en ninguna aerolínea de las que he volado ni siquiera low-cost pesaron los artículos personales, solo valija de mano y bodega. finalmente nos hicieron pagar 4 kg de exceso de equipaje (aunque eran 3 kg y algo), un total de $ 1.200 pesos ($ 300 pesos por kg, frente a los $ 265 por 5 kg que quise pagar 12 horas antes). reclamé con el empleado de despacho de equipaje sobre la noche de hotel, y la demora en la ida, nos maltrató y me dijo que no era su culpa que reclamé con la empresa, cosa que ya había hecho y recibí un mensaje igual de grosero. así que por todo esto, es la primera y última vez que viajo con esta aerolínea, no son serios, no son amables, no son responsables. lo barato nos salió muy caro con esta aerolínea. nunca jamás.",29,4,1,15.62,0.030289515018712788,es,"It is the first and last time I travel with this airline.I have already had the opportunity to travel with other low cost airlines, but it is the first time I do it with Flybondi.I found very cheap passages in May 2019, I bought them on May 14, 2019, three round trip tickets to Puerto Iguazú on November 10 to 15, 2019. We arrived at 11 in the morning at the airport ofport and we were going at 12:15 noon.I reserved and paid car at the port and hotel airport in Foz in Iguazú in Brazil.Two weeks before the departure, the flights reprogram us to arrive at 19:20 to port and return to 15:05.I had to warn the Avis and the hotel, and change my plans because in Foz everything closes early, so on Sunday we could no longer do anything.They did not notify me, a friend told me that they had reprogrammed her, so I checked on the web and informed me this.I did not claim.A few days later almost a week before, the same friend warns me that the flights moved her, I noticed and also, now they made us return a day before, I talked to the hotel and told me that it was not possible to modify the reservation,They were not going to return the paid night that I was not going to be.I claimed with Flybondi and they told me that I was traveling on 14, or rescheduled to return 17 and have to pay two more hotel night (a week before) or that they returned my money and look for other tickets by my media.I bought in May in a promotion, impossible to find a flight a week before at the same price.I asked them to re-go on a flight from another airline and refused, I asked them to relocate to me on a flight of the same company making connection in the palomar, which was possible according to Skyscanner with a 5-hour connection time, alsoThey refused.I ended up accepting that I was going to lose the hotel night.The changes finally notified me 2 days before the flight, but I would not have informed my friend, I learned 2 days before.On the day of the trip the flight left 2 and a half hours later than the scheduled, they had 1 hour in a row for shipping and there they just reported that it was delayed.They never apologized at any time, the word ""forgiveness"" never came out of his mouth.Finally we arrived in Puerto past 21. The Avis office was already closing were only waiting for us.There was no order for apologies or anything.The previous time I traveled to Puerto I was in a similar situation of 2 hours of delay with the Latam airline, they relocated us on a flight of Argentine airlines, they gave us a voucher to eat for free at the airport restaurant and most importantly, they asked ussorry, and took care of everything.as to notice the difference in treatment.Finally, I added 12 kg luggage, and made the Check in.Then the previous night we noticed that one of the suitcases passed, I wanted to add the 5 kg of excess luggage that costs $ 265 pesos on the web (additional 5 kg), it did not allow me because I already did check in, I called to annul theCheck in and they told me it was not possible.This was 12 hours before the flight, the Check in closes 4 hours before.They told me that I had to pay the excess at the airport.At the airport we were weighed to the backpacks, which they did not do in Córdoba and never in my life in any airline that I have flown or even Low-Cost weighed personal items, only hand suitcase and warehouse.Finally they made us pay 4 kg of excess luggage (although there were 3 kg and something), a total of $ 1,200 pesos ($ 300 pesos per kg, compared to $ 265 for 5 kg that I wanted to pay 12 hours before).I claimed with the luggage office employee about hotel night, and the delay in the first leg, mistreated us and told me that it was not his fault that I claimed with the company, which I had already done and received an equally rude message.So for all this, it is the first and last time I travel with this airline, they are not serious, they are not friendly, they are not responsible.The cheap was very expensive with this airline.Never"
josé neto gonçalves,1,3,"volé de buenos aires a guarulhos. check-in muy confuso (te quieren vender extras que ya has vuelto a comprar a toda costa). ¡¡avión sucio!! no hay servicio a bordo, ni ofrecen agua. el vuelo fue puntual y no fueron estrictos con el peso de las maletas, que eran 1 o 2 kg más de lo permitido.",13,0,1,7.3,0.014155791269948998,es,"I flew from Buenos Aires to Guarulhos.Very confusing Check-in (they want to sell you extras that you have already bought at all costs).Dirty plane !!There is no service on board, nor offer water.The flight was punctual and were not strict with the weight of the suitcases, which were 1 or 2 kg more than allowed."
journey535316,0,4,"flybondi - la libertad de volar sin horario fijo.. el sistema de tripadvisor no cuenta con vuelos desde epa, por eso lo detallo en opinión.  mi vuelos de flydondi epa (bs.as.-palomar) a mendoza en enero-19 debía salir a las 6.30 am y salió a las 21.30 hs. al regreso 15.30 hs. y salió 22 hs. ya tengo cambios anunciados para mi viaje a bariloche a realizar en junio-19.  es una aerolínea barata, low cost, se viaja bien, con mucho amor, los empleados amorosos, pero peligran las actividades que tengas planeadas hacer en destino el primer día como el último, porque nunca se sabe a que hora salís o a que hora volverás, pero si volas por placer divertite y aprovecha los precios.",0,0,0,0.0,0.0,es,"Flybondi - The freedom to fly without fixed schedule .. The TripAdvisor system does not have flights from EPA, so I detail it in opinion.My Flydondi Epa (Bs.As.-Palomar) flights to Mendoza in January-19 had to leave at 6.30 am and left at 9:30 p.m.on return 15.30 hs.and left 22 hours.I already have changes announced for my trip to Bariloche to make in June-19.It is a cheap airline, low cost, travels well, with a lotBut if you think for pleasure, have fun and take advantage of prices."
jovan c,0,1,"annulation de vol. le vol allé avait déjà ete avancé de 3 heures (de 7h50 à 4h50) donc une expérience désagréable et un réveil douloureux mais encore acceptable. 
pour le vol retour (salta - bouenos aires) notre vol a tout simplement été supprimé ! nous devions partir a 15h55. nous avions donc prévus de visiter cafayate la veille et de faire la route le matin mais 3 jours avant le départ, notre vol a été annulé et le seul vol qu'on nous a proposé était à 8 h le matin. 
résultat, une nuit d'hôtel perdue à cafayate, un trajet cachi - cafayate - salta avec ses magnifiques points de vues et lieux à visiter non fait et une nuit d'hôtel à payer en plus. et aucune compensation financière de la part de flybondi !
compagnie a fuire !",0,0,0,0.0,0.0,fr,"flight cancellation.The flight had already been advanced by 3 hours (from 7:50 am to 4:50 am) so an unpleasant experience and a painful but still acceptable awakening.
For the return flight (Salta - Bouenos Aires) our flight was simply deleted!We had to leave at 3:55 p.m.We therefore planned to visit Cafayate the day before and go on the morning but 3 days before departure, our flight was canceled and the only flight that was offered was at 8 a.m.
As a result, a night of hotel lost in Cafayate, a Cachi - Cafayate - Salta route with its magnificent views and places to visit and a hotel night to pay more.And no financial compensation from Flybondi!
Company Faire!"
joão,0,4,"ótima empresa porém sem tomada nos aviões. a empresa prestou um serviço excelente, o único porém é que não havia tomadas no avião. ademais deveria ter mais opções de transporte público em el palomar, a empresa poderia ter um serviço de ônibus para o centro",0,0,0,0.0,0.0,pt,"Great company but without taking on aircraft.The company provided an excellent service, the only one is that it had not taken on the plane.In addition, there should be more public transport options at El Palomar, the company could have a bus service to the center"
ju olivo,0,1,siempre hay retrasos en el envío de los vuelos de ezeiza cuando hace calor.,3,0,0,1.5,0.002908724233551164,es,There are always delays in sending Ezeiza flights when it's hot.
juan,0,1,vuelos imposibles. me modificaron las fechas originales de mi reserva a un vuelo que resulta de imposible utilización dado que aterriza en jujuy a las 19:10 con regreso el mismo día a las 19:40. solicité la devolución del importe de dicha reserva por los canales oficiales de atención al cliente y la empresa se excusa que la reprogramación fue por razones de pandemia negándose a devolver el pasaje en las idénticas condiciones de adquisición del mismo.,2,0,0,1.0,0.0019391494890341095,es,impossible flights.I was modified by the original dates of my reservation to a flight that is impossible to use since it lands at Jujuy at 7:10 p.m.I requested the return of the amount of said reservation by official customer service channels and the company excuses that the reprogramming was for reasons of pandemic refusing to return the passage in the identical conditions of acquisition of it.
juan c,0,1,"la peor aerolinea de argentina. la peor experiencia del mundo, te reprograman el vuelo a cualquier hora, si intentas comunicarte con soporte es imposible. por favor no viajen con ellos",0,0,0,0.0,0.0,es,"The worst airline in Argentina.The worst experience in the world, they reprogram you the flight at any time, if you try to communicate with support is impossible.Please do not travel with them"
