name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
Natalia Varela,0,4.0,". saqué los pasajes mentalizada en que nos iban a cancelar/plantar/ posponer etc... el viaje de ida se reprogramó 3 días antes (salimos al final 2 horas después de lo que habíamos comprado), esa ida salió todo perfecto, la vuelta era la…",12,0,0,6.0,0.011634896934204657,es,". saqué los pasajes mentalizada en que nos iban a cancelar/plantar/ posponer etc... el viaje de ida se reprogramó 3 días antes (salimos al final 2 horas después de lo que habíamos comprado), esa ida salió todo perfecto, la vuelta era la…"
Natalispinelli88,0,5.0,"excelente. viajamos con mi mamá, el vuelo de ida impecable, muy buen servicio. súper puntual y dedicados. tanto los empleados a bordo como los de mostrador en los aeropuertos nos atendieron de 10....
a la vuelta tuvimos un inconveniente, el asiento de adelante mío se movía demasiado, tenía un café apoyado en la
mesa rebatible y se volcó todo encima de mis piernas. enseguida las azafatas se hicieron presentes y dieron un trato excepcional con asistencia médica de un pasajero ya que estaba tan caliente que salieron ampollas por la quemadura.... realmente me sentí muy acompañada hasta el final del vuelo! de limpieza excelente y cómodos asientos. súper recomendable",0,0,0,0.0,0.0,es,"excelente. viajamos con mi mamá, el vuelo de ida impecable, muy buen servicio. súper puntual y dedicados. tanto los empleados a bordo como los de mostrador en los aeropuertos nos atendieron de 10....
a la vuelta tuvimos un inconveniente, el asiento de adelante mío se movía demasiado, tenía un café apoyado en la
mesa rebatible y se volcó todo encima de mis piernas. enseguida las azafatas se hicieron presentes y dieron un trato excepcional con asistencia médica de un pasajero ya que estaba tan caliente que salieron ampollas por la quemadura.... realmente me sentí muy acompañada hasta el final del vuelo! de limpieza excelente y cómodos asientos. súper recomendable"
Natalí G,0,1.0,"peor empresa! no compren es un engaño. no compren en esta empresa, ni aunque les parezca barato! van a terminar pagando el doble como le pasó a mi cuando cancelan el vuelo, encima es imposible comunicarse con su call center .  desastre",0,0,0,0.0,0.0,es,"peor empresa! no compren es un engaño. no compren en esta empresa, ni aunque les parezca barato! van a terminar pagando el doble como le pasó a mi cuando cancelan el vuelo, encima es imposible comunicarse con su call center .  desastre"
Nathan,0,1.0,"shocking airline. fly bondi is a cheap option for flights, however expect your flight times to be changed with little warning.",0,0,0,0.0,0.0,en,"Aerolínea impactante.Fly Bondi es una opción barata para los vuelos, sin embargo, se espera que sus tiempos de vuelo se cambien con poca advertencia."
Nati F,0,1.0,"empresa desastrosa. la empresa tiene muy poco profesionalismo. todos los días reprograman vuelos, debido a que varirios de sus aviones presentaban desperfectos. algunos debían aterrizar de emergencia, y solo dos funcionaban para hacer los ciahes, lo cual cuando uno llegaba a destino, debía despegar de inmediato para realizar un viaje redondo. esto lleva a más de 5 hrs de retraso. se pierden días, y reservas (dinero) que no se recupera y ellos no se hacen cargo de nada. las reprogramaciones se hacen horas antes del vuelo comprado y te envian a ezeiza lo que a muchos les queda a más de 50km de distancia. el personal del check-in muy maleducadas, hablan de mala manera y no explican nada, referente a las demoras, equipajes, etc. lo que te ahorras en viaje x ser low cost, te sale caro el tiempo perdido,dolores de cabeza, malos tratos de parte del personal, el despacho, las consumiciones y demás. no lo volvería a elegir.",0,0,0,0.0,0.0,es,"empresa desastrosa. la empresa tiene muy poco profesionalismo. todos los días reprograman vuelos, debido a que varirios de sus aviones presentaban desperfectos. algunos debían aterrizar de emergencia, y solo dos funcionaban para hacer los ciahes, lo cual cuando uno llegaba a destino, debía despegar de inmediato para realizar un viaje redondo. esto lleva a más de 5 hrs de retraso. se pierden días, y reservas (dinero) que no se recupera y ellos no se hacen cargo de nada. las reprogramaciones se hacen horas antes del vuelo comprado y te envian a ezeiza lo que a muchos les queda a más de 50km de distancia. el personal del check-in muy maleducadas, hablan de mala manera y no explican nada, referente a las demoras, equipajes, etc. lo que te ahorras en viaje x ser low cost, te sale caro el tiempo perdido,dolores de cabeza, malos tratos de parte del personal, el despacho, las consumiciones y demás. no lo volvería a elegir."
Nazarena Sebastianelli,0,3.0,"realmente lo pensaría dos veces antes…. realmente lo pensaría dos veces antes de volver a sacar pasajes con esta empresa. viajé de mendoza a buenos aires, y luego volví a mendoza. me cancelaron los vuelos y tuve que reprogramar en horarios que no me convenían, y teniendo que separarme de mi grupo de amigos, porque a ellos les sucedió lo mismo. una lástima.",2,0,0,1.0,0.0019391494890341095,es,"realmente lo pensaría dos veces antes…. realmente lo pensaría dos veces antes de volver a sacar pasajes con esta empresa. viajé de mendoza a buenos aires, y luego volví a mendoza. me cancelaron los vuelos y tuve que reprogramar en horarios que no me convenían, y teniendo que separarme de mi grupo de amigos, porque a ellos les sucedió lo mismo. una lástima."
Nazarena Sol R,0,1.0,"lo barato sale caro, no compren en flybondi. buenas tardes.  no compren en flybondi, desde ya es preferible pagar un poco más al principio con otra aerolínea y ahorrarte problemas después. a menos de 5 días de viajar a neuquén, ya que el vuelo de salida tenía fecha el 24.07 nos lo cambian al 30.07, es decir a 6 días después y cuando nuestro vuelo de vuelta es el 01.08, por lo cual nuestras vacaciones según ellos serían de solo 1 día. no atienden el teléfono, no responden mails y no brindan solución alguna. desde ya que esta de mas aclarar que teníamos alojamiento reservado, excursiones reservadas, vacaciones pactadas, entre otras cosas. son una verguenza!",0,0,0,0.0,0.0,es,"lo barato sale caro, no compren en flybondi. buenas tardes.  no compren en flybondi, desde ya es preferible pagar un poco más al principio con otra aerolínea y ahorrarte problemas después. a menos de 5 días de viajar a neuquén, ya que el vuelo de salida tenía fecha el 24.07 nos lo cambian al 30.07, es decir a 6 días después y cuando nuestro vuelo de vuelta es el 01.08, por lo cual nuestras vacaciones según ellos serían de solo 1 día. no atienden el teléfono, no responden mails y no brindan solución alguna. desde ya que esta de mas aclarar que teníamos alojamiento reservado, excursiones reservadas, vacaciones pactadas, entre otras cosas. son una verguenza!"
Nazaret Iglesias,0,4.0,"muy buena opción para viajes de pocos días. viajamos desde rosario a puerto iguazú para conocer las cataratas. los vuelos salen los días miércoles o sábados, con mi mamá viajamos un sábado a las 12:40hs (nos pareció ya de entrada un buen horario de vuelo para iniciar el viaje, ya que las habitaciones de los hoteles te las dan aproximadamente después del mediodía) y llegamos en el horario que se había pactado. solo se pueden llevar 6kg en bolso de mano sin que te cobren. si queres llevar carry on tenes que pagar un monto de aproximadamente $600 tanto para ida como para la vuelta, por internet te sale más barato que en el mismo aeropuerto. y si quieres llevar equipaje en la bodega también tendrás que pagar. el vuelo de vuelta salió el día miércoles también a la hora pactada, hasta llegamos 10 minutos antes de lo previsto. no pagamos la selección de los asientos así que fue aleatorio y a la vuelta nos toco a las dos en las ventanas, así que no fue malo no pagar la selección. los tripulantes del avión fueron muy simpáticos y correctos al mismo tiempo. las dos quedamos satisfechas con los vuelos y eso que fuimos con un poco de miedo, ya que nos había parecido demasiado accesible el precio. sin duda volveríamos a elegir flybondi para nuestro próximo viaje por argentina ! 
pd: quedamos encantadas en que le hayan puesto el nombre de un gatito rescato al avión !!! ❤️ hermoso gesto. ",0,0,0,0.0,0.0,es,"muy buena opción para viajes de pocos días. viajamos desde rosario a puerto iguazú para conocer las cataratas. los vuelos salen los días miércoles o sábados, con mi mamá viajamos un sábado a las 12:40hs (nos pareció ya de entrada un buen horario de vuelo para iniciar el viaje, ya que las habitaciones de los hoteles te las dan aproximadamente después del mediodía) y llegamos en el horario que se había pactado. solo se pueden llevar 6kg en bolso de mano sin que te cobren. si queres llevar carry on tenes que pagar un monto de aproximadamente $600 tanto para ida como para la vuelta, por internet te sale más barato que en el mismo aeropuerto. y si quieres llevar equipaje en la bodega también tendrás que pagar. el vuelo de vuelta salió el día miércoles también a la hora pactada, hasta llegamos 10 minutos antes de lo previsto. no pagamos la selección de los asientos así que fue aleatorio y a la vuelta nos toco a las dos en las ventanas, así que no fue malo no pagar la selección. los tripulantes del avión fueron muy simpáticos y correctos al mismo tiempo. las dos quedamos satisfechas con los vuelos y eso que fuimos con un poco de miedo, ya que nos había parecido demasiado accesible el precio. sin duda volveríamos a elegir flybondi para nuestro próximo viaje por argentina ! 
pd: quedamos encantadas en que le hayan puesto el nombre de un gatito rescato al avión !!! ❤️ hermoso gesto. "
Nelmi,0,5.0,"low cost airline with good prices and on time. we have used flybondi on several occasions and never had any problems.our flights left on time and the service was professional. booking and checking in is done online. to save costs they do not have a ticket office but staff at the check-in counters are there to help if you have a problem with your flight. the aeroplane was clean, comfortable and staff friendly. i prefer using them over aerolineas argentinas who are often on strike and charge a fortune. the only downside with flybondi is that they use airports that are not always in the cities - aerolineas argentinas do. i can highly recommend them and will use them again in the future.",0,0,0,0.0,0.0,en,"Aerolínea de bajo costo con buenos precios y tiempo.Hemos usado Flybondi en varias ocasiones y nunca tuvimos ningún problema.La reserva y el registro se realiza en línea.Para ahorrar costos, no tienen una taquilla, pero el personal en los contadores de check-in está allí para ayudar si tiene un problema con su vuelo.El avión estaba limpio, cómodo y amigable con el personal.Prefiero usarlos sobre las argentinas de las aerolineas que a menudo están en huelga y cobran una fortuna.El único inconveniente con Flybondi es que usan aeropuertos que no siempre están en las ciudades: las argentinas de las aerolineas sí.Puedo recomendarlos y los usaré nuevamente en el futuro."
Nelson E Cardetti,0,5.0,. excelente servicio. los ajustes del horario de partida fueron mínimos y debidamente avisados. el personal de cabina es altamente profesional y de trato excelente. el vuelo transcurrió sin ningún problema por lo que destaco la labor de los comandantes y primeros oficiales. el equipaje llegó sin inconvenientes.,270,156,1,136.28,0.26426729236556845,es,. excelente servicio. los ajustes del horario de partida fueron mínimos y debidamente avisados. el personal de cabina es altamente profesional y de trato excelente. el vuelo transcurrió sin ningún problema por lo que destaco la labor de los comandantes y primeros oficiales. el equipaje llegó sin inconvenientes.
Nelson G,0,1.0,"desastre. muchas representaciones de vuelos, tanto de ida como de vuelta, y todo lo solucionan con un pedido de disculpas por correo electrónico, lo que era un fin de semana de descanso, terminó siendo una visita eterna de aeropuertos. no recomiendo esta aerolínea.",0,0,0,0.0,0.0,es,"desastre. muchas representaciones de vuelos, tanto de ida como de vuelta, y todo lo solucionan con un pedido de disculpas por correo electrónico, lo que era un fin de semana de descanso, terminó siendo una visita eterna de aeropuertos. no recomiendo esta aerolínea."
Ney F,0,5.0,"preparo profissional e humano da tripulação.. fomos muito bem atendidos desde a formação da fila até o desembarque. quero fazer um agradecimento especial a tripulação, a minha filha teve uma crise de ansiedade, estava sentada longe de mim, e prontamente à equipe a levou para a primeira fila e permaneceu acalmando ela até a aterrissagem. parabéns pelo preparo profissional e humano da tripulação.",0,0,0,0.0,0.0,pt,"Preparación profesional y humana de la tripulación. Fuimos muy bien atendidos desde la formación de la línea hasta el aterrizaje.Quiero hacer un agradecimiento especial a la tripulación, mi hija tuvo una crisis de ansiedad, estaba sentada lejos de mí y rápidamente al equipo la llevó a la primera fila y permaneció calmándola hasta el aterrizaje.Felicitaciones por la preparación profesional y humana de la tripulación."
Niall Heffernan,2,1.0,". no los utilices, cancela vuelos en el último momento y niégate a dar un reembolso, ¡es en realidad una forma de robo!",5,0,0,3.1,0.006011363416005739,es,". no los utilices, cancela vuelos en el último momento y niégate a dar un reembolso, ¡es en realidad una forma de robo!"
Nick U,0,1.0,"flybondi don't return money for canceled flight, horrible customer service!. my flight was canceled and i still didn't receive a refund and a clear response why. they refer to covid-19 lockdown, but flights in argentina were restricted since 20.03 and my flight was at 17.03.
obviously i had to spend extra money on a hotel and meals as well as a rebooked flight with another company two days later.
anyway, i've contacted support and was promised by their representative that i will receive a money refund back to my credit card. after a while, i asked when i will receive a refund and in response, i received a voucher.
i had to explain the second time that i'm a foreigner and live on another continent and flybondi don't operate in my country so the voucher is useless for me.
after this, i've sent several more emails and received answers not corresponding to my questions, some of the answers were in spanish despite i've written in english.
this is not the way how clients should be treated!

first of all, i'm outraged that support doesn't respect me as a customer and ignores the questions i ask and wastes my time forcing me to repeat everything multiple times. second of all, they just took my money and refuse to refund despite the flight cancellation is not my fault and in addition, i've suffered material and moral damage and very frustrated.",0,0,0,0.0,0.0,en,"¡Flybondi no devuelva dinero para el vuelo cancelado, horrible servicio al cliente!.Mi vuelo fue cancelado y todavía no recibí un reembolso y una respuesta clara por qué.Se refieren a Covid-19 Lockdown, pero los vuelos en Argentina estaban restringidos desde el 20.03 y mi vuelo fue de 17.03.
Obviamente tuve que gastar dinero extra en un hotel y comidas, así como un vuelo reembolsado con otra compañía dos días después.
De todos modos, me he puesto en contacto con el apoyo y su representante me prometí que recibiré un reembolso de dinero a mi tarjeta de crédito.Después de un tiempo, pregunté cuándo recibiré un reembolso y, en respuesta, recibí un cupón.
Tuve que explicar la segunda vez que soy extranjero y vivo en otro continente y Flybondi no operaba en mi país, por lo que el cupón es inútil para mí.
Después de esto, envié varios correos electrónicos más y recibí respuestas que no corresponden a mis preguntas, algunas de las respuestas estaban en español a pesar de haber escrito en inglés.
¡Así no es la forma en que los clientes deben ser tratados!

En primer lugar, estoy indignado porque el apoyo no me respeta como cliente e ignora las preguntas que hago y desperdicia mi tiempo obligándome a repetir todo varias veces.En segundo lugar, simplemente tomaron mi dinero y se niegan a reembolsar a pesar de que la cancelación de vuelo no es mi culpa y, además, he sufrido daño material y moral y muy frustrado."
Nicko Hoppus,0,1.0,todo un desastre. todo un desastre. la forma de solucionar los problemas que tienen? cerrando. son impresentables,1,0,0,0.5,0.0009695747445170547,es,todo un desastre. todo un desastre. la forma de solucionar los problemas que tienen? cerrando. son impresentables
Nico V,0,1.0,"no uses flybondi, estafan. si queres viajar, no saques con flybondi. 
un desastre. cancelan y cambian vuelos como quieren, sin previo aviso, sin compensaciones y sin reintegros. 
te lo cambian como si fueses un producto o un ganado, en el mismo día. total no pasa nada. 
si no queres pasarla mal, sentirte preso, no saques con fly bondi.",0,0,0,0.0,0.0,es,"no uses flybondi, estafan. si queres viajar, no saques con flybondi. 
un desastre. cancelan y cambian vuelos como quieren, sin previo aviso, sin compensaciones y sin reintegros. 
te lo cambian como si fueses un producto o un ganado, en el mismo día. total no pasa nada. 
si no queres pasarla mal, sentirte preso, no saques con fly bondi."
Nicolas G,0,1.0,"estafadores. no viajen con ellos. flybondi: fuleros, estafadores, ladrones de guante blanco,...: cualquiera de estos apelativos que han recibido se lo tienen merecido. ¡hay que hacer mérito para promediar menos de 2 puntos en google maps!
pero les contaré mi experiencia, donde seré preciso con los datos, para que saquen sus conclusiones.
casi un mes antes de mi viaje: el 24/11/23, respecto de pasajes que compré a principios de agosto 2023, fui notificado por flybondi de un cambio de días y horarios por un viaje a tucumán para pasar en familia navidad y año nuevo. la ida, pautada originalmente para el viernes 22/12 a las 18:50 hs -y que a principios de noviembre  me lo adelantaron a 17:50 hs-, me lo reprogramaron  al miércoles 20/12 a las 7:20 hs; en tanto el pasaje de vuelta, pautado para el martes 2/01/2024 a las 22:30 hs, me informaron que lo cambiaron al 31/12/2024 a las 22:50 hs., y con arribo después de la medianoche del 1/01/2024.
la razón de la reprogramación: ‘problemas operativos’ (¿¿un mes antes?? raro)
noten que:
(i) el pasaje de ida lo saqué para poder trabajar toda la semana y hacer media jornada el viernes; pero por el cambio, tenía que pedirme 3 días más de vacaciones -que no gozaba entonces-, y levantarme de madrugada con mi señora y niños para ir al aeropuerto.
(ii) el regreso implicaba no solo no poder pasar año nuevo en familia en tucumán: razón principal por la que saqué el pasaje de vuelta el 2/01/2024-, sino además tener que estar viajando en el avión en pleno cambio de año.
nefasto.
hice un reclamo a la empresa. lo que me ofrecían a cambio me perjudicaba: o el monto que pagué en agosto, sin ajuste alguno -que era 6 veces menos que lo que salían los pasajes entonces-, u otros pasajes pero dentro de los siguientes 6 meses -no me servía, por la crisis no pensábamos volver a viajar hasta fines de 2024-. 
fue un error no aceptar uno de esos ofrecimientos a cambio: pensaba que si aceptaba no podría luego reclamar.
hice una presentación en defensa del consumidor, pienso bastante fundamentada. lo derivaron al coprec: consumo protegido. yo veía un riesgo que no recibiera compensación porque, según leía del instructivo, se termina haciendo una conciliación donde se debiera llegar a un acuerdo. y pensaba: ¿qué ocurre si no hay acuerdo? lo que sí se aclaraba es que si la empresa no se presenta a la conciliación, paga una multa, pero que no la recibe quien reclama.
llegó la conciliación, y ya verán por qué: me confirmó que flybondi es una empresa mala leche, fulera. porque se presentaron -un joven, en su nombre- me escuchó en silencio, para luego decirme que la instrucción de la empresa era no ofrecerme nada. ¿se entendió? nada. que la oferta que me hicieron inicialmente: devolverme la plata, o darme pasajes a cambio, la retiraban. obviamente, con una postura así es imposible llegar a un acuerdo. jugaron con la norma, y solo se presentaron para no pagar la multa. 
no les importó si yo pagué pasajes con ellos que implicaba perder bastante plata; que me tuve que endeudar para sacar a último momento pasajes a tucumán; menos les importó el disgusto que me generó toda esa situación, y tener que reclamar para que se haga un poco de justicia. eso lo conté en la conciliación antes de su respuesta.
me gustaría que la empresa se funda, o al menos dejen de operar en argentina. estos son ejemplos de empresas de medio pelo que no buscan satisfacer a los clientes, sino, de la forma que sea, hacer caja.
mi sugerencia: no viajen con flybondi, y de yapa pueden contarles a la gente esta -verídica- historia.",0,0,0,0.0,0.0,es,"estafadores. no viajen con ellos. flybondi: fuleros, estafadores, ladrones de guante blanco,...: cualquiera de estos apelativos que han recibido se lo tienen merecido. ¡hay que hacer mérito para promediar menos de 2 puntos en google maps!
pero les contaré mi experiencia, donde seré preciso con los datos, para que saquen sus conclusiones.
casi un mes antes de mi viaje: el 24/11/23, respecto de pasajes que compré a principios de agosto 2023, fui notificado por flybondi de un cambio de días y horarios por un viaje a tucumán para pasar en familia navidad y año nuevo. la ida, pautada originalmente para el viernes 22/12 a las 18:50 hs -y que a principios de noviembre  me lo adelantaron a 17:50 hs-, me lo reprogramaron  al miércoles 20/12 a las 7:20 hs; en tanto el pasaje de vuelta, pautado para el martes 2/01/2024 a las 22:30 hs, me informaron que lo cambiaron al 31/12/2024 a las 22:50 hs., y con arribo después de la medianoche del 1/01/2024.
la razón de la reprogramación: ‘problemas operativos’ (¿¿un mes antes?? raro)
noten que:
(i) el pasaje de ida lo saqué para poder trabajar toda la semana y hacer media jornada el viernes; pero por el cambio, tenía que pedirme 3 días más de vacaciones -que no gozaba entonces-, y levantarme de madrugada con mi señora y niños para ir al aeropuerto.
(ii) el regreso implicaba no solo no poder pasar año nuevo en familia en tucumán: razón principal por la que saqué el pasaje de vuelta el 2/01/2024-, sino además tener que estar viajando en el avión en pleno cambio de año.
nefasto.
hice un reclamo a la empresa. lo que me ofrecían a cambio me perjudicaba: o el monto que pagué en agosto, sin ajuste alguno -que era 6 veces menos que lo que salían los pasajes entonces-, u otros pasajes pero dentro de los siguientes 6 meses -no me servía, por la crisis no pensábamos volver a viajar hasta fines de 2024-. 
fue un error no aceptar uno de esos ofrecimientos a cambio: pensaba que si aceptaba no podría luego reclamar.
hice una presentación en defensa del consumidor, pienso bastante fundamentada. lo derivaron al coprec: consumo protegido. yo veía un riesgo que no recibiera compensación porque, según leía del instructivo, se termina haciendo una conciliación donde se debiera llegar a un acuerdo. y pensaba: ¿qué ocurre si no hay acuerdo? lo que sí se aclaraba es que si la empresa no se presenta a la conciliación, paga una multa, pero que no la recibe quien reclama.
llegó la conciliación, y ya verán por qué: me confirmó que flybondi es una empresa mala leche, fulera. porque se presentaron -un joven, en su nombre- me escuchó en silencio, para luego decirme que la instrucción de la empresa era no ofrecerme nada. ¿se entendió? nada. que la oferta que me hicieron inicialmente: devolverme la plata, o darme pasajes a cambio, la retiraban. obviamente, con una postura así es imposible llegar a un acuerdo. jugaron con la norma, y solo se presentaron para no pagar la multa. 
no les importó si yo pagué pasajes con ellos que implicaba perder bastante plata; que me tuve que endeudar para sacar a último momento pasajes a tucumán; menos les importó el disgusto que me generó toda esa situación, y tener que reclamar para que se haga un poco de justicia. eso lo conté en la conciliación antes de su respuesta.
me gustaría que la empresa se funda, o al menos dejen de operar en argentina. estos son ejemplos de empresas de medio pelo que no buscan satisfacer a los clientes, sino, de la forma que sea, hacer caja.
mi sugerencia: no viajen con flybondi, y de yapa pueden contarles a la gente esta -verídica- historia."
Nicolas Martine... M,0,1.0,"si queres amargarte vola con esta empresa. un desastre de la peor experiencia de mi vida con una aerolínea. nos cancelaron el vuelo por email y nos dieron un números para llamar, no nos reconocían como cliente. conseguimos un email nos respondieron que nos devolvían la plata al precio que lo compramos hace 4 meses que ahora no compras nada o nos daban otro vuelo para volver a nuestro casa sin hacerce cargo de hotel, comida y transporte. si querés pasar un mal momento volar por esta aerolínea.",0,0,0,0.0,0.0,es,"si queres amargarte vola con esta empresa. un desastre de la peor experiencia de mi vida con una aerolínea. nos cancelaron el vuelo por email y nos dieron un números para llamar, no nos reconocían como cliente. conseguimos un email nos respondieron que nos devolvían la plata al precio que lo compramos hace 4 meses que ahora no compras nada o nos daban otro vuelo para volver a nuestro casa sin hacerce cargo de hotel, comida y transporte. si querés pasar un mal momento volar por esta aerolínea."
Nicolas Martinez Martinez,0,1.0,". me cancelaron el vuelo. me dicen que llame a un número que no me reconoce como pasajero. tengo menores. ya dejamos el hotel y no sabemos que  va a pasar con nuestro destinon. tuvimos que comprar otro vuelo y no nos devuelven la plata al valor de cuando lo compramos hace 5 meses, sin actualizaciones la verdad si te queres comer un perno vola por esta empresa un vuelo seguro que te cancela. son un desastre y tienen la cara como una piedra.",7,0,0,3.5,0.006787023211619383,es,". me cancelaron el vuelo. me dicen que llame a un número que no me reconoce como pasajero. tengo menores. ya dejamos el hotel y no sabemos que  va a pasar con nuestro destinon. tuvimos que comprar otro vuelo y no nos devuelven la plata al valor de cuando lo compramos hace 5 meses, sin actualizaciones la verdad si te queres comer un perno vola por esta empresa un vuelo seguro que te cancela. son un desastre y tienen la cara como una piedra."
Nicolas Rodolfo SANZ BARRERE,0,1.0,". una estrella porque no se puede poner cero. un papelón, me cancelaron un vuelo de buenos aires a córdoba unas horas antes de que salga y me avisaron 2 minutos antes de las 23hs cuando cerraba el horario de atención al cliente, lo que no me…",11,8,0,5.54,0.010742888169248966,es,". una estrella porque no se puede poner cero. un papelón, me cancelaron un vuelo de buenos aires a córdoba unas horas antes de que salga y me avisaron 2 minutos antes de las 23hs cuando cerraba el horario de atención al cliente, lo que no me…"
Nicolas V,0,3.0,"aerolinea aceptable. basico. es una aerolinea aceptable. te lleva y te trae. tenes que estar atento a hacer el check in en tiempo y forma. por cualquier cosa que te olvides te cobran, hasta para imprimir el check in.
ideal para obsesivos de viaje que estan al tanto de hacer todo.",0,0,0,0.0,0.0,es,"aerolinea aceptable. basico. es una aerolinea aceptable. te lleva y te trae. tenes que estar atento a hacer el check in en tiempo y forma. por cualquier cosa que te olvides te cobran, hasta para imprimir el check in.
ideal para obsesivos de viaje que estan al tanto de hacer todo."
Nicolas g,0,1.0,"muy mala. la primera vez que tengo una malisima experiencia con flybondi. me cancelaron el vuelo un día antes, me quise contactar por todos los canales e imposible de conectarme para hacer el reclamo. pedí el reembolso del mismo y ni me respondieron. dejen de mentir a la gente y den la cara y devuelvan la plata. obvio que voy derecho a defensa del consumidor.",0,0,0,0.0,0.0,es,"muy mala. la primera vez que tengo una malisima experiencia con flybondi. me cancelaron el vuelo un día antes, me quise contactar por todos los canales e imposible de conectarme para hacer el reclamo. pedí el reembolso del mismo y ni me respondieron. dejen de mentir a la gente y den la cara y devuelvan la plata. obvio que voy derecho a defensa del consumidor."
Nicole A,0,1.0,"9 de cada 10 vuelos llegan. mi vuelo fue reagendado 2 veces sin informarme. la segunda vez ya estando en el aeropuerto nos tuvieron hora y media sentados en el avión para después bajarnos a las 3 am y dejarnos sin noticia añguna de que iba a pasar. no quisieron darnos ni cobijas, ni hablar de hotel, comida o un reembolso. pésimo. no lo recomiendo.",0,0,0,0.0,0.0,es,"9 de cada 10 vuelos llegan. mi vuelo fue reagendado 2 veces sin informarme. la segunda vez ya estando en el aeropuerto nos tuvieron hora y media sentados en el avión para después bajarnos a las 3 am y dejarnos sin noticia añguna de que iba a pasar. no quisieron darnos ni cobijas, ni hablar de hotel, comida o un reembolso. pésimo. no lo recomiendo."
Nicolle F,0,1.0,"péssima. pior companhia aérea que já viajei em toda minha vida!!! funcionários te tratam mal, te cobram um absurdo pelas malas despachadas (que por uma coincidência do destino era impossível comprar antecipadamente pelo site, e na hora saiu mais do que o dobro)
nunca mais viajo com flybondi, decepção mesmo!! ( entendo que as vezes pode acontecer alguma experiência ruim por um dia de azar ou algo assim, mas precisei vir aqui deixar essa avaliação porque sai do guichê chorando por conta do funcionário que me atendeu, muito triste infelizmente)",0,0,0,0.0,0.0,pt,"horrible.¡La peor aerolínea que he viajado en mi vida!Los empleados lo tratan mal, lo cobran absurdamente por las bolsas enviadas (que para una coincidencia de destino era imposible de comprar por adelantado en el sitio, y en el momento salía más del doble)
¡Nunca viajo con Flybondi, realmente decepción!(Entiendo que a veces una mala experiencia puede ocurrir por un día de mala suerte o algo así, pero tuve que venir aquí para dejar esta evaluación porque sale de la ventana llorando debido al empleado que me respondió, muy triste desafortunadamente)"
