name,rating,relevance_score,review
Maria,1.0,0.0,saque anticipación cancelar vuelo llegar comprar aerolinea cancelar contiun pasar cancelar fecha vuelo ultimo momento llegar evento importante comprar pasaje aerolínea estrés cancelar continuamente vuelo pedir explicación pregunte dado asiento cambiar hacer venta pasaje menos respetar cliente volver viajar compañía
Bruna Astoral,1.0,0.0,negligencia despreciocompré vuelo bariloche buen aire buen aire puerto iguazu mismo día 4 hora libre dejar tiempo suficiente recoger enviar bolsasun día reprogramar primero vuelo hora después perder así segundo tiempo equipaje vuelo nadie agencia hacer mínimo esfuerzo ayudar no sel empleado flybondi sólo ofrecer reprogramar vuelo 12 mediodía después incluso aeropuerto siquiera advertir yo decir perder vueloel desprecio total pasajero negar declaración reprogramación tratar reembolsar segurono recomer barato costoso dar dolor cabezanoto servicio bordo pagar derecho 01 agua viaje
profestp@hotmail.com,4.0,0.0,mucho buen bien tranquilo excelente atención yo sentir cómodo el empleado atento yo parecer deber dar lugar fijo aeropuerto mucho buen despegue aterrizaje higiene luz espacio buen
Ailen P,1.0,0.0,tú cancelar vuelo responder devolución dinero cancelar vuelo día 22 julio trayecto córdoba – buen aire 3 parecer falta respeto ofrecer cambio día siguiente regreso solicitar devolución total reserva 4 pasajero web otorgar ninguno número reclamo recibir ninguno email responder ninguno medio ojalá gente sacar pasaje leer cantidad reclamo mismo motivo saber barato terminar salir caro dinero tiempo malo momento generar
Pamela M,1.0,0.0,cancelar vuelo 1 día comprar flybondi cancelar vuelo pésimo servicio impresentable inútil irresponsable
Juan I,1.0,0.0,¡ barato venir caroolvídate llegar tiempo regreso enviar aeropuerto 100 km destino 7 hora tardeno relacionado climatodo demás aerolínea tiempo primero vez estafa
Muriel A,1.0,0.0,no comprar pasaje aca impresentable reprogramar vuelo dos vez llama atender perder reserva hotel automovil alquiler supuesto hacer cargo primero ultimo vez flybondi inicialmente salir aeroparque ultimo momento cambiar ezeiza baratl terminar salir caro arruinar vacaciones saber pasaje aerolinea impresentable experiencia horrible
Luciana A,1.0,0.0,estafador impresentable estafador hacer creer pasaje compra barato mismo día vuelo reprogramar cancelar hacer tú perder tiempo dinero además ofrecer devolución dinero 30 día tú pagar efectivo instante compra trabajar plata elijar estafador
Elisa d,1.0,0.0,viaje puerto madryn cancelado peor empresa aéreamalísimo terror cambiar fecha vuelo varios vez tener cuenta tiempo reserva hotelero excursión by poco día cancelar vuelo poner tú fecha inconcebible regresar ir insólito ofrecer posibilidad cambiar devolver tú dinero ver si así comprar confíenespeculan gastar dinero después dejar banday perder tiempo dinerol aconsejo comprar pasaje ir perder tiempo dinero confiar empresa cumplir
Cecilia C,1.0,0.0,uno pesadilla malisimo reprogramar 5 vez dar garantia deviajar alguno momento más caro hotel dos pasaje q q comprar perdido tiempo q supuesto devolución personal terror
Maria Paula R,1.0,0.0,jamás voler flybondi volar baire iguazú menos día mandar correo decir cancelar viaje medio hora después vuelo seguir normal llegar aeropuerto primero decir alterar metereológico ir despegar mientras todo aerolínea operar normalidad afortunadamente llegar regreso primero re programar temprano hora original luego faltar menos 5 hora viaje cancelar tocar comprar vuelo emergencia pues cómo quedar yo día iguazú faltar respeto seriedad profesionalismo comprar aerolínea barato salir caro viajar estrés último momento cancelar reservar
Valentina G,1.0,0.0,el peor aerolínea todo peor aerolínea viajar favor hacer si intinerario fijo primero cancelar vuelo ofrecer yo ninguno alternativa dos hora después decir tratar error deber devolver iguazu buen aire abordar vuelo internacional cancelar trayecto poco hora anticipación ofrecer ninguno alternativa aunque tiquete barato termino salir triple caro comprar vuelo regresar yo buen aire
Anna Cecília,1.0,0.0,avión viejo piloto prepararodostomar dos vuelo flybondi ushuaia bar bar gru ambos avión viejo extremadamente suciosno servicio bordo incluso carga vaso aguapero asustar ambos vuelo pensar ir morir generalmente avión semanalmente nunca captar vuelo tanto turbulencia miedo tratar aterrizarno recomendar nunca volar compañía
Enrique Jesus G,1.0,0.0,malo cancelar vuelo par día nadie contener nadie dar reespuesta flibony libertad volar siempre pelota cancelar vuelo reprogramar sólo teléfono llamar nunca contestar sino hacer prueba
Luciana P,1.0,0.0,uno desastre vergonzoso lamentable querer ir vacaciones relajar terminar estresar doble aerolínea lamentable hacer 2 mes saqué pasaje 2 mes realizar yo cambio viaje bsassalta salir aeroparque salir ezeiza cambio horario así sucesivamente menos 48h tener vuelo llegar mensaje texto decir cancelado pasar siguiente vuelo próximo después vuelta saltabso querer traer destino después llevar yo patético peor aerolínea historia barato porongar favor viajar peor varios persona advertir decir buen ir pasar mundo poder ser pasar perder muchísimo plata reservado hacer cargo absolutamente encima llama hacer reintegro nadie responder cortar ocupado ojalá dejar operar desaparecer país gracia cagar yo vacaciones
Pablo Ruiz,1.0,0.0,uno verdadero desastre buen aire saltar saltar buen aire vuelo ida retrasar dos día menos 24 hora vuelo buscar yo vida alojar yo perder varios día alquiler auto alojamiento llegar día vuelo retrasado volver retrasar 3 vez varios hora más llegar saltar 5 mañana viaje vuelta mismo retrasar varios hora vuelo mismo día llegar buen aire 4 mañana nunca volar descontento general
Aleguti,1.0,0.0,cambio constante horario uno poco hora tercero vencido primero dos viaje cambiar plan decir malo suerte ahora volver modificar vuelo forzar yo cancelar todo vacaciones nuevo horario permitir hacer traslado preciso llegado salida así imposible viajar convencer él servicio tal vez económico confiable convencer lindo vuelo luego atrapar mover madrugada llegar día siguiente fin hacer posible volver elegir el felicitación
Maria Jose V,1.0,0.0,poder arruinar vacaciones aerolínea reprogramo 2 vuelo mendozabueno aire buen airesiguazu primero cambio poder adaptar yo significar tener trabajar lugar obstante volver cambiar segundo vuelo impedir poder llegar destino cancelar todo reserva jugar tiempo aviso realizar horario existir atención generar pasajero poder tener respuesta quedar librado suerte si querés disfrutar vacaciones preferible buscar opción seguro escatimar costo peor experiencia vida
Ariel O,1.0,0.0,uno desastre salir tarde avión informar dar explicación peor servicio argentino
Sebastian V,2.0,0.0,flybondi desastre desastre total partida cambiar horario vuelo 4 vez llegar día viaje encontrar avión sucio malo condición mantenimiento malo organización embarcar pasajero azafata desprolijo peor cancelación vuelo vuelta dejar tirado 4 íntegrante familia comprar pasaje nuevo aerolinea argentino nunca más flybondi ojo porqueria chanta yo arruinar vacaciones
Juliette M,1.0,0.0,huirvuelo inicialmente planeado 8 pm vuelo avanzado 1230 pm correo indicar posible cambiar vuelo forma gratuito molestia causado 5 cubierto enviado 3 mensaje twitter 6 llamada nunca respondar correo electrónico uno comienzo respuesta ayudar yo twitter entonces acabar regresar iguazu decirno poder hacer modificación tomado avión llame recargo argentinian colgar nariz casi cada vez sistema servicio cliente operar pasaporte n • supuesto incompatible pasaporte extranjero todo conocimiento mismo preocupación después ¡ huir
Mario Daniel,1.0,0.0,bs as corriente ida vuelta ambos vuelo reprogramado ultimo momentoel bs as arriba remis checkin realizar corriente horrible atención mujer atenciony encima respetar asiento comprado marcado chekcinhorriblese suponer viajar relajar él este
Mauricio,1.0,0.0,calidad servicio desastroso cambiar 3 vez hora vuelo ultimo cambio 48hs opción cancelar todo reserva comprar precio oro pasaje aerolinea dado faltar 4 día desastre 0 recomendación creer mail disculpa arreglar lamentable
joelgadelha1,1.0,0.0,"el empresa honrar vender empresa honrar vender 1 cambiar 6 vez vuelo buen airesbariloche perjudicar reserva pasaje aéreo alojamiento 2 último cambio vuelo cambiar aeropuerto poner ezeizabueno aire mientras vuelo aepbueno aire aeropuerto lejos casi perder vuelo 3 perder noche alojamiento tener pasar noche aeropuerto ezeizo cambio aeropuerto hacer 4 madrugada empleado flybondi nombrar lourde aeropuerto ezeizo después hacer yo esperar tiempo instruir madrugada enviar comprobante pago traslado ezeiza aep correo devolucionesflybondicom decir flybondi pagar él 5 faltar vez compromiso flybondi contestar correo decir "" no considerar gasto empresa "" generar gasto traslado cambiar aeropuerto 6 intentar cobrar yo dos vez facturar equipaje pagado factura vuelo ida vuelta cambiar código reserva nuevo código informar pago extra equipaje querer pagar desorganización 7 canal comunicación vía email teléfono malo profesional capacitado incompetente puesto pasar 1h teléfono alojamiento bariloche alguien tratar arreglar cambio vuelo hacer arbitrariamente 8 dos avión volar viejo sucio 9 encargado aeropuerto sólo tratar solucionar problema llamar policía aeropuerto mostrador flybondi ver persona mismo problema cambiar aeropuerto extremadamente insatisfecho 10 peor experiencia aerolínea vida ciertamente interponer camino día vacaciones empresa não honrar com vender 1 trocaram meu vôo buen airesbariloche 6 vez prejudicando reserva passagens aéreo hospedagens 2 na última troca vôo trocaram do aeroporto colocaram ezeizabuenos aire sendo eu tinha outro vôo aepbuenosair um aeroporto ficava bem distante um do outro quase perdi vôo 3 perdi umo diário hospedagem ter passar umo noite aeroporto ezeiza devido troca aeroporto fizeram 4 na madrugada funcionária dar flybondi nome lourdes do aeroporto ezeiza depois fazer esperar bastante instruiu na madrugada mandar comprovante pagamento do translado do ezeiza aep email devolucionesflybondicom dizendo flybondi iria bancar 5 faltando mais umo vez com compromisso flybondi respondeu email dizendo não considerava gasto alheio companhia sendo foram eles criaram gasto translado quando trocaram aeroporto 6 tentaram cobrar dua vez despacho bagagem sendo eu já tinha pagar despacho vôo ida quanto volta eles mudaram código reserva novo código não informava do meu pagamento bagagem extra queriam eu pagasse pela desorganização deles 7 canais comunicação vía email telefone são muito ruins com profissionais mal treinado incompetente cargo tive passar 1h telefone dar hospedagem they bariloche conseguir falar com alguém tentar consertar troca vôo eles fizeram arbitrariamente 8 dois aviõe voei eram bem velho sujos 9 atendente do aeroporto só tentou solucionar problema quando chamei polícia aeroportuária balcão dar flybondi pois ver tinham outra pessoas com mesmo problema troca aeroporto extremamente insatisfeito 10 foi pior experiência tive com umo companhia aéreo na vida ela certamente atrapalhou esse día dar minho férias"
Ninomunia,2.0,0.0,cero puntualidad después mil reprogramación aquí esperar aeropuerto deber haber partir hacer dos hora aviónni siquiera manga siempre terminar salir caro viajar empresamir despido siempre él
Daniela silva,1.0,0.0,malisismo consideración retrasar vuelo río janeiro buen aire perder buen aire mendoza viajo papá discapacidad notener consideración nadie atender rechazar mails cero humanidad
Daniela silva,1.0,0.0,jamás viaje flybondi mal serviciono demorar vuelo 5 hora hacer perder vuelo buen aire mendoza tú rebotar mails malo malo
Matias C,1.0,0.0,pésimo pésimo servicio primero cambiar lugar aeropuerto llegado más lejos tener gastar más transporte luego viaje vuelta cancelar después hora tratar comunicar yo reprogramar dos día después hacer él cargo gasto alargar estadía avión peor único aerolínea subis avión totalmente sucio ser increíble dejar seguir brindar servicio aerolínea día vuelo cancelado razón claro
Valencia E,1.0,0.0,horrible tres reprogamación demorar 4 hora final aterrizar ezeiza traslado aeroparque cubrar así ninguno gasto reclamar decir low cost cumplir aeropuerto sino poder ir cualquiera nesfasto siguiente porqueria sentido
Patricia,1.0,0.0,pésimo experiencia servicio parecer forma estafa colectivo acostumbrado descaradamente extranjero dar cuenta cómo empresa engañar persona responder perjuicio causa preguntar cómo argentino permitir robar manera tanto cínico tanto persona estar acostumbrado hacer cancelación último hora soportar servicio cliente pésimo actitud agente faltar demasiado humanización servicio general yo comprar tiquete aerolínea poder llegar destino respuesta deber devolver yo ciudad origen vuelo flybondi incumplir hacer reclamo allá tema allá nadie atender reclamo este parecer chiste realmente decepcionante
fernanda,1.0,0.0,mucho decepcionante servicio bridan cancelar vuelo 2 vez anticipación llegar aeropuerto brindar solución luchar devolver dinero uno horror usar él
Vaninhaaa,1.0,0.0,vuelo cancelado soportehubo vuelo mendonza buen aire hoy 29062022sin embargo despertar ver mensaje notificación flybondicuar ver cancelado vuelo ser directamente aeropuerto sólo probar información aeropuerto ventana nadie poder dar informaciónen correo electrónico informar número teléfono nadie responder intentar 1h incluido asistente mostrador información aeropuerto ayudar él único decir siempre suceder ¿ qué querer decir siempre suceder basura seguir funcionar el único alternativa comprar vuelo aerolíno dejar alrededor 9000 tomar autobús córdobo valor asequible intentar volver brasil si compromiso serio tiempo programado voler flybondi mal servicioterrible servicio el barato salir caro
Jose M,1.0,0.0,horrible peor cia aéreo desastre irresponsable impuntual naciente responder mal educado merecer nadie viaje intentar cia
Paola A,4.0,0.0,low cost avión cambio horario avisar semana 15 hs 18 hs viaje impecable personal amable mejor grande aerolinea azafata amoroso hacer problema equipaje pagar vuelo vuelta impecable ser low cost dar comer tomar saber volver viajar
fabiana f,1.0,0.0,el libertad volar querer querer reprogramar vuelo 14hs tarde cambiar aeropuerto mayor distancia sólo perdido tiempo sino perder plata perder excursión pagar día hotel mayor gasto traslado aeropuerto nuevo salir tarde llegar hora madrugada llevar pagar consultar decir decisión empresa micro dejar pie avión roto abrir puerta viajar viajar querer querer total falta respeto
Celina A,1.0,0.0,retraso desmesurado explicación vuelo 5160 aeroparque salta deber salir 825 día anterior cambiar primero 1150 luego 1250 explicación motivo meteorológico justificar demora luego aeropuerto preembarque dejar pasaje esperar escalera abordar colectivo llevar avión 30 minuto niño gente mayor desastre nadie explicación nadie pedir disculpa ofrecer compensación alguno pésimo servicio low cost caso high cost
Lourivan,2.0,0.0,mucho malojusto volver viajar compañía espacio sillón varios sillón reclinar peor gran cantidad vuelo reprogramar total respeto
Leandro Perez Calvet,1.0,0.0,desastre total reprogramar 3 vez vuelo 4 hora salir cancelar dejar gente aeropuesto tucuman respuesta reprogramación llama dar atención tener sacar vuelo aerolinea regresar bs as
aldo b,1.0,0.0,cancelación vuelo aviso ¡ ¡ cancelar vuelo iguazu hacia aeroparque previo aviso notificación alguno perder conexión aa dar opción vuelo día siguiente 2 madrugada iguazu contratar nochde hotel más desastre ¡ ¡ ¡ ¡
Sabrina B,1.0,0.0,no viajar rata pésimo servicio primero vez saber avion5 sucio asiento roto el atención aeropuerto nefasto teléfono atender
Diego V,1.0,0.0,terrible experiencia recomer nadie empresa cobrar tú 400 peso persona hacer checkin menos grave peor cambiar tú aeropuerto haber aterrizar aeroparque cambiar ezeiza problema grave confiar horario vender ir cambiar siempre cambiar ida vuelta ida atrasar culpar aeropuerto único salir retraso empresa confiar volver viajar
Julieta Z,2.0,0.0,muchísimo demora malo atención aerpuerto vuelo demorar dar explicación cobrar check in jaja recomer barato salir caro
juanicorti,1.0,0.0,repetido cambio horario vuelo salir 17 hs cambiar horario 23 motivo luego 030 salir 2 a they falta respeto
Clea R,1.0,0.0,nunca comprar flybondi si desear viajarsalimo guarulho buen aire a el llegar ba llevar flybondi bariloche incluso subir avión después 1 hora dentro avión calor absurdo decir que bajar visibilidad pista debido niebla hasta ahora bien salir avión tomar autobús regresardentro autobús quedar medio hora esperar incluso finalmente dejar embarque este amanecer 0130 yo decir 3 dar respuesta cumplir piso nada cerca 4 decir vuelo cancelado ser auê enojado pedir solución venir nada mirar vídeo internet alrededor 6 a they decidir salir tomar hotel cansancio físico emocional enorme cuando llamar día siguiente decir poder reprogramar vuelo sábado reembolsar ser vuelo original miércoles jueves nuestro gira bariloche jueves domingo temprano y querer volver sábado decir valer pena nuestro viaje soñar ser pagar alojamiento recorrido bariloche pagar aire brasil ba y pagar aún ba necesitar comprar nuevo boleto regresar brasil poder pagar bariloche 4 día ba ahora intentar obtener perder nuestro viaje doble viaje y aparentemente siempre hacer de modo pagar viaje empresa evitar ocurrir viaje ese hacer flybondi haber anciano niño nenen vuelta todo situación no desear nadie
Jeroen B,1.0,0.0,vuelo cancelado imposible obtener reembolsodo semana vuelo cancelar ofrecer diferente fecha viajeesto conveniente así querer reembolsoel formulario hacer funcionar respuesta correo electrónicosmuy frustrante lentonunco más
Jessie Carter,1.0,0.0,terrible bien pagar mejor aerolíneaa menos flexible reserve flybondien dos semana argentino reservar dos viaje dos vez vuelo cambiar noche mediado noche 2 3 a they arruinar día siguienteuno retrasar 21 hora dejandar encontrar alojamiento último minuto largo fin semana ocupadomuy estresanteel personal útil proceso quejasno valer pena
Leandro Ivan M,1.0,0.0,pésimo aerolinea viajar catarata paquete despegar flybondi llevar bs as iguazú ahí bien el problema regresar reprogramar vuelo miércoles viernes que buscar hospedaje hotel combinación bsa mza flybondi reconocer pagar 1600 reprogramar vuelo sábado decir 24hs esperar aeropuerto pedir poner vuelo querer cobrar 4000 extra llegar aeropuerto iguazú vuelo demorar esperar do 3hs llegar avión hacer esperar 30min parado fila bajar pasajero nunca limpiar avión a el llegar bs as encontrar vuelo mza reprogramar hs esperar reclamar teléfono cortar dar solución el avión sucio asiento roto mal olor uno vergüenza total aerolinea por favor evitar todo costa viajar flybondi día semana reprogramar día después pasajero fin semana reprogramar varios hs después el página internet hacer check in caer después querer cobrar aeropuerto hacer él ahí no cara no volver viajar nunca flybondi mucho malo experiencia
LightPacker729378,1.0,0.0,viajar flybondy si querer perder tiempo dinero vuelo primero reprogramar 2 hora despuéssumado llego 40 minuto tarde pasajero limpiar avión subir sucio mal olor chicle pegado asco dar nausea esperar 30 minuto aterrizar mendoza piloto brutito ir hacer sapito pedido 3l lugar así 40 minuto arriba avión vuelo 140 cualquiera aerolínea serio flybondy convertir 6 hora más el lema compañía flybondy primero seguridad cartilla norma seguridad pasajero estar romper subis explicar pobre gente viajar primero vez
Hollybush Management,1.0,0.0,uno vergüenza si poder dar él cero hacer viajar sábado noche aeroparque bariloche 5 min hora suponer ir aterrizar piloto decir mal tiempo ir aterrizar neuquén opción bajar neuquén 450 km bariloche ir vuelta ezeizo avión cerca eenaeroparque preguntar volver viajar decir próximo vuelo disponible si lugar decir ok mañana lunes martes etc…cero información cero ayuda quedo bajar neuquén gran mayoría avión ahí viajar cuenta bariloche salir aeropuerto 2 a they temperatura bajo cero aerolínea querer organizar micro dos pasajero bajar emplear aeropuerto cerrado decir ir ayudar cada arreglar pagar llegar bariloche 500 km…nunca vida ir viajar flybondi no viajar vergüenza aerolínea importar gente
LightPacker729378,1.0,0.0,jamás viajar aerolínea cancelar vuelo razón operativo traducir seriahay poco gente convenir salir importar bledo pasajero reprogramar juntar varios estar vacaciones dejar 2 día varado lugar reconocer absolutamente además hacer perder combinación vuelo que modificar pagar extra no viajar nunca martes miercoles jueves día rentable compañía sino completar avión seguro pasar poder completar caso 3 día más
Adam W,1.0,0.0,el peor empresa tiemposllegar aeropuerto buen aire después vuelo conexiónrecibir correo electrónico flyblondi 4 hora vuelo aeropuerto ir dejar vuelo cambiar ¡ ¡ el nuevo aeropuerto 1 hora distancia ¡ el momento 1 a they así idea si correo electrónico broma realhabllar personal 20 año idea correo electrónico decir dar segundo resolver 5 minuto después decir deber viajar aeroportor todavía tiempo esperar tomar café viajar nuevo aeropuertomientras beber café 1 hora recibir primero correo electrónico ¡ recibir correo electrónico decir sentir favor ignorar primero correo electrónicoestábamo tanto confundido personal idea pasar de modo venirluego revesar bolsa pasar área registro 100 persona volar flyblondi durmir piso gritar personallargo historia corto 200 cliente 4 vuelo cancelado 2 día tiempo vuelo siempre 1 a m nuestro vuelo retrasar 6 hora nadie decir cuál razón cuándo poder irnostener decir personal compañía proporcionar servicio demasiado joven control servicio cliente asquero o aconsejar fuertemente usar empresa
Valentín Z,1.0,0.0,reprogramación desastroso básicamente estafar 2 vez iniciar acción legal modificar vuelo fecha reprogramación imposibilitar trasbordo planear inicialmente intentar contactar yo todo manera posible responder perder plata hospedaje reservado 2 vez recomer nunca viajar empresa
יסמין י,1.0,0.0,¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ ¡ estafae completamente ridículo vuelo retrasar dos hora todo revisión hablar estafa cancelacionesnunca volver comprar aquí nunca pasar ninguno compañía precio mismo kiwi solo millón vez mejor organizanalgo realmente mal flybondi problema ¡ no comprar ninguno manera
Ismael,1.0,0.0,el peor aerolínea historia pésimo servicio pauperrimo 48hs vuelo sacar sólo ida vuelta suerte sacar aerolínea viaje 1 día avisar reprogramación vuelo 18hs tarde lugar salir 6am pasar salir 2355pm casi día siguiente 5hora después reprogramación mandar nuevo reprogramación 0140am día siguiente 2horas tarde reprogramación 20hs tarde vuelo original pedir reembolso sistema si pedir menos 24hs antelación viaje tomar sistema devolver número reclamo gestión mandar mail sólo lleno dato 3 pregunta completo mucho gracia literalmente peor servicio jamás contratado si aceptar reprogramación obligar gastar alojamiento transporte cambio vuelo básicamente poder confiar ninguno horario indicar menos 5hora volver reprogramar
Flor P,1.0,0.0,el peor aerolínea lejos sólo cambiar vuelo sino cancelar ninguno tipo solución 20 día después seguir esperar respuesta reembolso él mejor poder hacer ir él país 🤗
Santi K,1.0,0.0,siempre cancelar vuelo reintegrar plata desastre avisar apenas uno hora cancelar vuelo decir reintegrar plata confio
Luis A,1.0,0.0,cancelaciona reprotramación flybondi cancelar vuelo condición climático nunca nadie contactar yo avisar yo enviar ninguno mail ir aeropuerto enterar yo tampoco ofrecer ninguno solución alternativo apoyo sólo dar papelito decir llamar ahí rápido poder primero llamar primero ir poder volver si concurso regalado pasaje hacer 3 día llamar nunca atender mail figurar papelito tampoco responder formulario dar llenar dar siempre respuesta automático ver reclamo desastre peor aerolinea todo recomer mejor invertir más viajar cualquiera encima cobrar página reserva malísimo
david d,1.0,0.0,cancelar luego reembolsar el política flybondi dudosacancelan vuelo advertir bastante tarde justificación real luego reembolsar cupón decir extranjero interés no poder comentar comodidad dos vuelo cancelado en resumen tomar compañía asegurar él despegar
TomyboyAroundTheWorl,1.0,0.0,flybondi libertad obtener 2 cancelación 8 vuelo reprogramo reservar vuelo mes anticipación aep alguno razón suponer sobreventa boleto cancelar vuelo lucho servicio vestuario obtener nuevo vuelo día fecha original ir diferente aeropuerto eze isokjpg semana recibo varios correo reprogramar día vuelo correo bombardeado reprogramación día vuelo ver persona pasar punto control seguridad decir ir hablar recepción recepción decir vuelo cancelado programar vuelo original wtfjpg enfrentar él casa recibir dos correo electrónico reprogramación seguido cancelación lección usar argentino aerolineo
Guillermo P,2.0,0.0,compra viaje 19 hs descaradamente cambiar 2 a they comprar pasaje diciembre 2021 viajar junio 2022 abril cambiar horario salido hora más temprano tolerable ahora 20 día viaje atrasar regreso pasar 19 hs 2 a they saber vuelo hora valer menos volar hora vuelo 2 hora hacer perder día completo confiable
Cynthia M,5.0,0.0,excelente viaje bsa puerto iguazú perfecto vuelo horario ninguno inconveniente el atención personal excelente amable atento
Carolina R,1.0,0.0,cero atención consideración cambiar vuelo horario 6 vez semana vuelo finalmente cancelar vuelo viajar grupo niño menor 6 año cambio obligar esperar aeropuerto reprogramar cada dos hora hijo durmir piso frío nadie importar vuelo cancelar nadie dar solución siquiera opción reprogramar nadie saber vuelo poder viajar llamar atención cliente responder decidir comprar pasaje aerolínea serio bien niño flybondi aerolínea cuarto nunca viajar flybondi
Paul,1.0,0.0,para huir avergonzado pesar viaje diferente compañía nunca visto compañía asíesta peor aerolínea poder viajarestar 6 hora atrás información explicación excusa como finalmente poder ingresar avión despegue anfitriona incluso permitir preguntar yo tono agresivo mientras esperar hora hospital importar caridad este empresa circo ¡ catastrófico
Felipe R,1.0,0.0,horriblehorriblevuelo 5 a they cambio aeropuerto aterrizaje bolsa desaparecer aterrizaje
ialdametuka,1.0,0.0,nunca más volar flybondi nunca más vulvo viajar flybondi vuelo salir domingo 29 mayo 1925 llegar aeroparque jorge newbery buen aire reprogramar día lunes 30 435 madrugada arribo aeropuerto ezeiza reprogramación informado día sábado 28 mayo noche atender nadie forma telefonica si querer reclamar osea empresa fantasma dnde impersonal a el llegar ezeiza ver asombro puerta edificio cerrado tener idea llegado desastre volver sacar pasaje
Ricardo A,5.0,0.0,economica certero salir horariocompleto vuelo querer decir low cost ir augesolo haber dejar él operar cumplir horario tal acordado adquisición pasaje
Caro M,1.0,0.0,flyestafador cancelar vuelo regreso jujuy buen aire 25 mayo ofrecer regresar sábado 28 salta ingresar página después coordinar ofrecido ver ofrecer vuelo 26 27 llamar pedir colocar primero vuelo querer cobrar no hacer cargo traslado estadia de publicar página base condición el vuelo 28 reprogramar domingo madrugada 6 hs después vuelo inicial pautado ser eatafador contratar cualquiera aerolinea jamás viajar empresa viaje compania jamás accionar forma lse manejar empresa estafador
Ivan carletti,1.0,0.0,el peor servicio todo aerolínea argentino cobrar tú rápido resolvertir problema hacer tú devolución tardar mes reprogramar vuelo dos hora abordar seguro llenar vuelo preocupar agenda cliente directamente cancelar ofrecer hospedaje transporte cancelar vuelo hacer cargo pésimo servicio recomer viajar flybondi viajar problema
DANIEL S,1.0,0.0,experiencia horrible cancelación vuelo muchísimo oportunidad viaje mzabso dos oprtunidad viaje bsasmza 10 vez vuelta inicial viernes 27522 noche pasar sábado mañana después tarde después noche domingo dos mañana después tarde después domingo viajade aeroparque ezeiza etcetc etcétera etcetc lunes noche domingo día poder hacer chek in 030 lunes veinte minuto llegar cancelación nuevo programación martes tres día pago hospedaje comida siempre restaurante quedar peícula ternimo sacar pasaje línea aéreo valer pena saber minar paciencia desarreglo que hacer planificación familiar cambio liciencia llegar trabajo descripto documentación respaldatorio lunes 3005 mañana apersonar oficina expedicioón equipaje pasaje empresa aeroparque teléfono atender empleado poder solucionar sentir solospasajero jujuy misión bariloche pasar mismo experiencia nuestro entender pasajero convertir viaje placer experiencia horrible terrible solamente sinsabor stress nervio pasado sino barato vuelo día hotel comida volver sacar pasaje mismo día empresa totallmente caro barato salir caro fly bondy nuevo slogan posdata saber favor escrito valor misión visión pagina oficial empresae faltar respeto
Tamara,3.0,0.0,a salta flybondi primero ver hola viaje flybondi hacer semana saltahabio leer mucho crítica luego sacar pasaje asustar perder reserva demásse ver mucho suerte experiencia buen salir siempre puntual ida vuelta atención buen primero ver usar aerolínea si recomer llevar comer tomar aunque precio caro si querer comprar café agua avión respetar medida equipaje hacer check in previamenteme choco automaticamente bajo gente vuelo subir avión buen opinión vuelo cabotajesaludo
Irmab2022,1.0,0.0,vuelo cancelado ninguno respuesta mismo leome cancelar después haber hacer check in poder comunicar absolutamente nadie ahora dos vez aeropuerto tercero vez hacer 23 kilómetro ida 23 vuelta cada viaje hacer casi 100 km solucionar menos hacer cargo ninguno gasto ocasionar cobrar aire respirar y además mismo leer demás comentario ayer llamar flybondi mandar mensaje wsp seguir hablar ir reprogramar vuelo resultar ser intento estafa preguntar compañía si decir estafasy saber hacer si llamar empresa
Ana Soledad D,1.0,0.0,no recomer pésimo servicio hacer querer cancelar vuelo nadie hacer nadano responder teléfono reconocer pérdida cobrar dar mails existir desastroso empresa
Adrián G,1.0,0.0,nunca más vuelo ser reprogramar 1355 hs cdo juntado montón gente empleado aparecer cheq in alguien él ocurrir mirar web ser atrasado 1455 hs nadie aparecer comunicar él él esperar si pedir disculpa empezar despacho equipaje vez sala embarque enterar nuevo demora vuelo terminar salir 16 hs servicio malísimo realmente hacer honor nombre viajar viajar bondi
Marina S,1.0,0.0,el peor aerolínea reprogramar dos vez vuelo dos hora volar vuelta hacer pagar asiento hacer él cargar desastre hablar jamás atender teléfono cortar si oportunidad viajar empresa serio hacer cargo problema reprogramación hacer mismo
ReBemol,2.0,0.0,hacer querer sacar boleto volar día x 12 hs a dos mes avisar vuelo reprogramar 6 a they peeeero pagar 3000 peso poder tomar 400 pagar 3000 peso a 15 día vuelo 400 cancela pasar 600 único vuelo ¿ y 3000 peso volar 14 devolver ¿ no leer letra chica decir empleado no querer siquiera reconocer yo pago asiento él pelear reconocer regreso a ey reprogramar volver ezeiza aeroparque en resumido cuenta hacer querer impunemente él barato salir caro primero último vez
